date,raanking,title,writer,press,kategorie
202303,25,상처 주는 말 하는 친구에게 똑똑하게 말하는 법,김윤나 글/유영근 그림,북라이프,어린이
202304,25,아버지의 해방일지,정지아 저,창비,소설/시/희곡
202305,25,불편한 편의점 2,김호연 저,나무옆의자,소설/시/희곡
202306,25,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,조승우 저,바이북스,건강 취미
202307,25,[예스리커버] 하늘과 바람과 별과 인간,김상욱 저,바다출판사,자연과학
202308,25,긴긴밤,"루리 글,그림",문학동네,어린이
202309,25,아메리칸 프로메테우스 (특별판),"카이 버드,마틴 셔윈 공저/최형섭 역",사이언스북스,자연과학
202310,25,모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르 저/이주영 역,피카(FIKA),인문
202311,25,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국어 외국어 사전
202312,25,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS 저,YBM(와이비엠),국어 외국어 사전
202203,25,"2022 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 저,이투스북,수험서 자격증
202204,25,둥실이네 떡집,김리리 글/김이랑 그림,비룡소,국내도서-어린이
202205,25,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,국내도서-소설/시/희곡
202206,25,원피스 ONE PIECE 102,"오다 에이치로 글,그림",대원,국내도서-만화/라이트노벨
202207,25,멘탈을 바꿔야 인생이 바뀐다,박세니 저,마인드셋(Mindset),국내도서-자기계발
202208,25,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202209,25,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202210,25,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202211,25,파친코 1,이민진 저/신승미 역,인플루엔셜,국내도서-소설/시/희곡
202212,25,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,국내도서-소설/시/희곡
202402,26,비트코인 슈퍼 사이클,처리형(신민철) 저,거인의정원,경제 경영
202401,26,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202301,26,슬램덩크 신장재편판 6,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,26,슬램덩크 신장재편판 11,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202303,26,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202304,26,역행자,자청 저,웅진지식하우스,자기계발
202305,26,여학교의 별 3,"와야마 야마 글,그림/현승희 역",문학동네,만화/라이트노벨
202306,26,에그박사 10,에그박사 원저/박송이 글/홍종현 그림/이승현 감수,미래엔아이세움,어린이
202307,26,K 배터리 레볼루션,박순혁 저,지와인,경제 경영
202308,26,모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르 저/이주영 역,피카(FIKA),인문
202309,26,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국어 외국어 사전
202310,26,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,쇼펜하우어 저/김욱 편역,포레스트북스,인문
202311,26,윤제성의 월가의 투자,"윤제성,김현석 공저",한국경제신문,경제 경영
202312,26,역행자 확장판,자청 저,웅진지식하우스,자기계발
202203,26,운명을 바꾸는 부동산 투자 수업 (기초편),부동산읽어주는남자(정태익)) 저,리더스북,경제 경영
202204,26,꽃샘바람에 흔들린다면 너는 꽃,류시화 저,수오서재,국내도서-소설/시/희곡
202205,26,마음의 법칙,"폴커 키츠,마누엘 투쉬 공저/김희상 역",포레스트북스,국내도서-인문
202206,26,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,국내도서-경제 경영
202207,26,긴긴밤,"루리 글,그림",문학동네,국내도서-어린이
202208,26,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202209,26,트렌드 코리아 2023,"김난도,전미영,최지혜,이수진,권정윤,이준영,이향은,한다혜,이혜원,추예린,전다현 공저",미래의창,국내도서-경제 경영
202210,26,저스트.킵.바잉.,닉 매기울리 저/이상건 감수/오수원 역,서삼독,국내도서-경제 경영
202211,26,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,국내도서-소설/시/희곡
202212,26,5년 후 나에게 Q&A a day (2024 판타지아 Edition),포터 스타일 저/정지현 역,토네이도,국내도서-자기계발
202402,27,느리게 나이 드는 습관,정희원 저,한빛라이프,건강 취미
202401,27,흔한남매 15,흔한남매 원저/백난도 글/유난희 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202301,27,슬램덩크 신장재편판 16,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,27,슬램덩크 신장재편판 12,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202303,27,156층 나무 집,앤디 그리피스 글/테리 덴톤 그림/신수진 역,시공주니어,어린이
202304,27,에그박사 9,에그박사 원저/박송이 글/홍종현 그림/이승현 감수,미래엔아이세움,어린이
202305,27,[예스리커버] 하늘과 바람과 별과 인간,김상욱 저,바다출판사,자연과학
202306,27,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202307,27,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202308,27,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202309,27,모든 멋진 일에는 두려움이 따른다,이연 저,한빛라이프,에서이
202310,27,최애의 아이 12,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202311,27,이은경쌤의 사자성어 속담 일력 365,이은경 저,포레스트북스,가정 살림
202312,27,나는 메트로폴리탄 미술관의 경비원입니다,"패트릭 브링리 저/김희정,조현주 역",웅진지식하우스,에서이
202203,27,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키 저/권영주 역,모모,소설/시/희곡
202204,27,여름이 온다,이수지 글그림,비룡소,국내도서-유아
202205,27,나의 히어로 아카데미아 33 일반판,"호리코시 코헤이 글,그림/오경화 역",서울미디어코믹스(서울문화사),국내도서-만화/라이트노벨
202206,27,설민석의 세계사 대모험 13,"설민석,김정욱 글/박성일 그림/안광복 감수",단꿈아이,국내도서-어린이
202207,27,흔한남매 과학 탐험대 5 물리 1,"흔한남매 원저/이현진,닥터 스코 글/김덕영 그림/정현철,김희목,권경아,최진수 기획/김희목 감수",주니어김영사,국내도서-어린이
202208,27,사람이 보인다 관상백과,편집부 저,움터미디어,국내도서-종교
202209,27,빠르게 실패하기,"존 크럼볼츠,라이언 바비노 공저",스노우폭스북스,국내도서-자기계발
202210,27,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202211,27,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202212,27,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202402,28,사랑인 줄 알았는데 부정맥,"전국유료실버타운협회, 포푸라샤 편집부 저/이지수 역",포레스트북스,소설/시/희곡
202401,28,황금종이 1,조정래 저,해냄,소설/시/희곡
202301,28,슬램덩크 신장재편판 4,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,28,슬램덩크 신장재편판 13,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202303,28,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202304,28,"살 때, 팔 때, 벌 때",강영현 저,21세기북스,경제 경영
202305,28,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,자연과학
202306,28,최소한의 한국사,최태성 저,프런트페이지,역사
202307,28,내면소통,김주환 저,인플루엔셜,인문
202308,28,우리는 모두 죽는다는 것을 기억하라,웨인 다이어 저/정지현 역,토네이도,자기계발
202309,28,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202310,28,이서윤쌤의 초등한자어휘 일력,이서윤 글/오우성 그림,메가스터디북스,가정 살림
202311,28,최태성의 365 한국사 일력,최태성 저,프런트페이지,역사
202312,28,설민석의 한국사 대모험 27,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,어린이
202203,28,원피스 ONE PIECE 101,"오다 에이치로 글,그림",대원,만화/라이트노벨
202204,28,다산의 마지막 질문,조윤제 저,청림출판,국내도서-자기계발
202205,28,설민석의 한국사 대모험 21,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,국내도서-어린이
202206,28,오은영 박사가 전하는 금쪽이들의 진짜 마음속,오은영 저,오은라이프사이언스,국내도서-가정 살림
202207,28,그리스 로마 신화 29,박시연 글/최우빈 그림/김헌 감수,아울북,국내도서-어린이
202208,28,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,국내도서-자연과학
202209,28,우리는 어디서 살아야 하는가,김시덕 저,포레스트북스,국내도서-경제 경영
202210,28,설민석의 한국사 대모험 22,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,국내도서-어린이
202211,28,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,국내도서-경제 경영
202212,28,이상한 과자 가게 전천당 16,히로시마레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,국내도서-어린이
202402,29,꿰뚫는 한국사,"홍장원,김재원,오창석,배상훈 저",날리지,역사
202401,29,황금종이 2,조정래 저,해냄,소설/시/희곡
202301,29,슬램덩크 신장재편판 17,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,29,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202303,29,역행자,자청 저,웅진지식하우스,자기계발
202304,29,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,가정 살림
202305,29,"돈은, 너로부터다","김종봉,제갈현열 공저",다산북스,경제 경영
202306,29,불편한 편의점,김호연 저,나무옆의자,소설/시/희곡
202307,29,최애의 아이 11,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202308,29,흔한남매 이무기 1,흔한남매 원저/이종혁 글/도니패밀리 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202309,29,원피스 ONE PIECE 106,"오다 에이치로 글,그림",대원,만화/라이트노벨
202310,29,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국어 외국어 사전
202311,29,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국어 외국어 사전
202312,29,AI 2024,김덕진 저,스마트북스,경제 경영
202203,29,"나태주, 시간의 쉼표",나태주 글그림,서울문화사,소설/시/희곡
202204,29,김학렬의 부동산 투자 절대 원칙,김학렬 저,에프엔미디어,국내도서-경제 경영
202205,29,운명을 바꾸는 부동산 투자 수업 (기초편),부동산읽어주는남자(정태익)) 저,리더스북,국내도서-경제 경영
202206,29,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202207,29,사람이 보인다 관상백과,편집부 저,움터미디어,국내도서-종교
202208,29,우리는 어디서 살아야 하는가,김시덕 저,포레스트북스,국내도서-경제 경영
202209,29,당신의 뇌는 최적화를 원한다,가바사와 시온 저/오시연 역,쌤앤파커스,국내도서-자기계발
202210,29,레버리지,롭 무어 저/김유미 역,다산북스,국내도서-경제 경영
202211,29,엄마의 말 연습,윤지영 저,카시오페아,국내도서-가정 살림
202212,29,스파이 패밀리 Spy Family 10,엔도 타츠야 글그림,학산문화사,국내도서-만화/라이트노벨
202402,30,슈뻘맨의 숨은 과학 찾기 3,"슈뻘맨 원저/서후 글/류수형 그림/샌드박스네트워크,정재형 감수",미래엔아이세움,어린이
202401,30,ETS 토익 단기공략 750+ (LC+RC),ETS 저,YBM(와이비엠),국어 외국어 사전
202301,30,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국어 외국어 사전
202302,30,[예스리커버] 주식 시세의 비밀,정재호(부자아빠) 저,프런트페이지,경제 경영
202303,30,거인의 노트,김익한 저,다산북스,자기계발
202304,30,긴긴밤,"루리 글,그림",문학동네,어린이
202305,30,하하 자매 떡집,김리리 글/김이랑 그림,비룡소,어린이
202306,30,태양 왕 수바: 수박의 전설,이지은 글그림,웅진주니어,유아
202307,30,유연함의 힘,수잔 애쉬포드 저/김정혜 역,상상스퀘어,자기계발
202308,30,꿀벌의 예언 1,베르나르 베르베르 저/전미연 역,열린책들,소설/시/희곡
202309,30,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202310,30,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202311,30,"그대들, 어떻게 살 것인가",요시노 겐자부로 저/김욱 역,양철북,청소년
202312,30,"2024 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202203,30,운명을 바꾸는 부동산 투자 수업 (실전편),부동산읽어주는남자(정태익) 저,리더스북,경제 경영
202204,30,사람이 보인다 관상백과,편집부 저,움터미디어,국내도서-종교
202205,30,2022 선재국어 실전 봉투 모의고사 2,이선재 편저,에스티유니타스,국내도서-수험서 자격증
202206,30,Go Go 카카오프렌즈 24 스웨덴,김미영 글/김정한 그림,아울북,국내도서-어린이
202207,30,이어령의 마지막 수업,"김지수,이어령 저",열림원,국내도서-인문
202208,30,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,국내도서-인문
202209,30,그리고 행복하다는 소식을 들었습니다,이병률 저,달,국내도서-에세이
202210,30,시니맘의 오늘도 완밥 유아식,시니맘(박지혜) 저,혜지원,국내도서-가정 살림
202211,30,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령,정지현 공역",토네이도,국내도서-자기계발
202212,30,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202402,31,메리골드 마음 사진관,윤정은 저,북로망스,소설/시/희곡
202401,31,내가 생각한 인생이 아니야,류시화 저,수오서재,에서이
202301,31,슬램덩크 신장재편판 15,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,31,역행자,자청 저,웅진지식하우스,자기계발
202303,31,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국어 외국어 사전
202304,31,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국어 외국어 사전
202305,31,최애의 아이 1,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202306,31,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202307,31,불편한 편의점,김호연 저,나무옆의자,소설/시/희곡
202308,31,김재우의 영어회화 100,김재우 저,상상스퀘어,국어 외국어 사전
202309,31,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국어 외국어 사전
202310,31,좋은 일이 오려고 그러나 보다 (리커버판),박여름 저,히읏,에서이
202311,31,황금종이 1,조정래 저,해냄,소설/시/희곡
202312,31,에그박사 11,에그박사 원저/박송이 글/홍종현 그림/김보숙 감수,미래엔아이세움,어린이
202203,31,긴긴밤,"루리 글,그림",문학동네,어린이
202204,31,5년 후 나에게 Q&A a day (2024 판타지아 Edition),포터 스타일 저/정지현 역,토네이도,국내도서-자기계발
202205,31,책들의 부엌,김지혜 저,팩토리나인,국내도서-소설/시/희곡
202206,31,흔한남매 10,흔한남매 원저/백난도 글/유난희 그림/흔한컴퍼니 감수,미래엔아이세움,국내도서-어린이
202207,31,설민석의 한국사 대모험 21,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,국내도서-어린이
202208,31,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,국내도서-경제 경영
202209,31,데뷔 못 하면 죽는 병 걸림 1부 초판 양장본 세트,백덕수 저,위시북스,국내도서-소설/시/희곡
202210,31,엄마의 말 연습,윤지영 저,카시오페아,국내도서-가정 살림
202211,31,아파트 투자는 사이클이다,이현철 저,여의도책방,국내도서-경제 경영
202212,31,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,국내도서-경제 경영
202402,32,결국 해내는 사람들의 원칙 (리커버 에디션),"앨런 피즈,바바라 피즈 공저/이재경 역",반니,자기계발
202401,32,더 마인드,하와이 대저택 저,웅진지식하우스,자기계발
202301,32,슬램덩크 신장재편판 10,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,32,[예스리커버] 사이토 히토리의 1퍼센트 부자의 법칙,사이토 히토리 저,나비스쿨(NAVI SCHOOL),자기계발
202303,32,조셉 머피 잠재의식의 힘,조셉 머피 저/조율리 역,다산북스,자기계발
202304,32,고양이 해결사 깜냥 5,홍민정 글/김재희 그림,창비,어린이
202305,32,태양 왕 수바: 수박의 전설,이지은 글그림,웅진주니어,유아
202306,32,아홉 살에 시작하는 똑똑한 초등신문,신효원 글,책장속북스,어린이
202307,32,위기의 역사,오건영 저,페이지2,경제 경영
202308,32,2023 박문각 공인중개사 최성진 최종요약서 2차 부동산공법,최성진 편저,박문각,수험서 자격증
202309,32,메리골드 마음 세탁소,윤정은 저,북로망스,소설/시/희곡
202310,32,올웨더 투자법,판교불패 저/경제냥이 그림,알에이치코리아(RHK),경제 경영
202311,32,아홉 살에 시작하는 똑똑한 초등신문,신효원 글,책장속북스,어린이
202312,32,오늘부터 초등 지식왕,최선민 저,클랩북스,어린이
202203,32,잘했고 잘하고 있고 잘 될 것이다 (스페셜 리미티드 에디션),정영욱 저,부크럼,에서이
202204,32,아무도 흔들 수 없는 나라,문재인 저/대통령 비서실 편,김영사,국내도서-사회 정치
202205,32,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,국내도서-어린이
202206,32,책들의 부엌,김지혜 저,팩토리나인,국내도서-소설/시/희곡
202207,32,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,국내도서-경제 경영
202208,32,멘탈을 바꿔야 인생이 바뀐다,박세니 저,마인드셋(Mindset),국내도서-자기계발
202209,32,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202210,32,긴긴밤,"루리 글,그림",문학동네,국내도서-어린이
202211,32,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202212,32,명탐정 코난 102,"Aoyama Gosho 글,그림",서울미디어코믹스(서울문화사),국내도서-만화/라이트노벨
202402,33,"2024 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화 (1,2,3급)",최태성 저,이투스북,수험서 자격증
202401,33,"죽음이 물었다, 어떻게 살 거냐고",한스 할터 저/한윤진 역,포레스트북스,인문
202301,33,슬램덩크 신장재편판 7,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,33,정세현의 통찰,정세현 저,푸른숲,사회 정치
202303,33,효기심의 권력으로 읽는 세계사 - 유럽편,효기심 저,다산초당,역사
202304,33,체리새우 : 비밀글입니다,황영미 저,문학동네,청소년
202305,33,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국어 외국어 사전
202306,33,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국어 외국어 사전
202307,33,최적의 공부 뇌,이케가야 유지 저/하현성 역,포레스트북스,청소년
202308,33,슈퍼노멀,주언규 저,웅진지식하우스,자기계발
202309,33,멘탈을 회복하는 연습,데이먼 자하리아데스 저/안솔비 역,서삼독,자기계발
202310,33,2024 틴틴팅클 애착일력,난 저,위즈덤하우스,에서이
202311,33,황금종이 2,조정래 저,해냄,소설/시/희곡
202312,33,시대예보: 핵개인의 시대,송길영 저,교보문고,경제 경영
202203,33,사람이 보인다 관상백과,편집부 저,움터미디어,종교
202204,33,잘했고 잘하고 있고 잘 될 것이다 (스페셜 리미티드 에디션),정영욱 저,부크럼,국내도서-에세이
202205,33,놓지 마 과학! 17,신태훈 글/나승훈 그림,위즈덤하우스,국내도서-어린이
202206,33,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,국내도서-자기계발
202207,33,그림 그리기가 이토록 쉬울 줄이야,이기주 저,스몰빅라이프,국내도서-예술
202208,33,[예스리커버] 삶의 격,페터 비에리 저/문항심 역,은행나무,국내도서-인문
202209,33,기분을 관리하면 인생이 관리된다,김다슬 저,클라우디아,국내도서-에세이
202210,33,"어서 오세요, 휴남동 서점입니다",황보름 저,클레이하우스,국내도서-소설/시/희곡
202211,33,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202212,33,키위엔 영어회화 하루 5분의 기적,박강준 저,키위엔,국내도서-국어 외국어 사전
202402,34,봄의 폭풍과 몬스터 3,미츠바치 미유키 글그림,학산문화사,만화/라이트노벨
202401,34,맡겨진 소녀,클레어 키건 저/허진 역,다산책방,소설/시/희곡
202301,34,슬램덩크 신장재편판 8,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,34,아버지의 해방일지,정지아 저,창비,소설/시/희곡
202303,34,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,경제 경영
202304,34,이상한 과자 가게 전천당 17,히로시마레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,어린이
202305,34,원피스 ONE PIECE 105,"오다 에이치로 글,그림",대원,만화/라이트노벨
202306,34,박태웅의 AI 강의,박태웅 저,한빛비즈,경제 경영
202307,34,김재우의 영어회화 100,김재우 저,상상스퀘어,국어 외국어 사전
202308,34,내면소통,김주환 저,인플루엔셜,인문
202309,34,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202310,34,마법천자문 60 특별판,유대영 글/정수영 그림/강용철 감수,아울북,어린이
202311,34,잘되는 집들의 비밀,정희숙 저,포레스트북스,자기계발
202312,34,[한정판] 무적 LG!,편집부 저,스포츠서울,건강 취미
202203,34,백광,렌조 미키히코 저/양윤옥 역,모모,소설/시/희곡
202204,34,지구 끝의 온실,김초엽 저,자이언트북스,국내도서-소설/시/희곡
202205,34,잘했고 잘하고 있고 잘 될 것이다 (스페셜 리미티드 에디션),정영욱 저,부크럼,국내도서-에세이
202206,34,오은영의 화해,오은영 저,코리아닷컴(Korea.com),국내도서-자기계발
202207,34,흔한남매 이상한 나라의 고전 읽기 1,"흔한남매,흔한컴퍼니 감수/최재훈 글/정주연 그림",미래엔아이세움,국내도서-어린이
202208,34,흔한남매 이상한 나라의 고전 읽기 1,"흔한남매,흔한컴퍼니 감수/최재훈 글/정주연 그림",미래엔아이세움,국내도서-어린이
202209,34,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,국내도서-경제 경영
202210,34,[예스리커버] 10배의 법칙,그랜트 카돈 저/최은아 역,부키,국내도서-경제 경영
202211,34,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,국내도서-자기계발
202212,34,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202402,35,웡카,"시빌 파운더 글/김난령 역/폴 킹,사이먼 파너비 각본",시공주니어,어린이
202401,35,흔한남매 과학 탐험대 0 과학의 기초,"흔한남매 원저/김언정,이현진 글/김덕영 그림/정현철,김희목,권경아,최진수 기획/최진수 감수",주니어김영사,어린이
202301,35,슬램덩크 신장재편판 9,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,35,생에 감사해,김혜자 저,수오서재,에서이
202303,35,기적의 집밥책,김해진 저,청림Life,가정 살림
202304,35,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,자연과학
202305,35,긴긴밤,"루리 글,그림",문학동네,어린이
202306,35,[예스리커버] 나는 어떻게 삶의 해답을 찾는가,고명환 저,라곰,자기계발
202307,35,그럴 수 있어,양희은 저,웅진지식하우스,에서이
202308,35,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,가정 살림
202309,35,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,쇼펜하우어 저/김욱 편역,포레스트북스,인문
202310,35,"설자은, 금성으로 돌아오다",정세랑 저,문학동네,소설/시/희곡
202311,35,스킵과 로퍼 7,타카마츠 미사키 글그림/신혜선 역,YNKMEDIA,만화/라이트노벨
202312,35,아홉 살에 시작하는 똑똑한 초등신문,신효원 글,책장속북스,어린이
202203,35,놓아주는 엄마 주도하는 아이,"윌리엄 스틱스러드,네드 존슨 저/이영래 역",쌤앤파커스,가정 살림
202204,35,나는 3학년 2반 7번 애벌레,김원아 글/이주희 그림,창비,국내도서-어린이
202205,35,나의 투자는 새벽 4시에 시작된다,유목민 저,리더스북,국내도서-경제 경영
202206,35,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202207,35,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,국내도서-에세이
202208,35,입지 센스,훨훨(박성혜) 저,다산북스,국내도서-경제 경영
202209,35,나는 오래된 거리처럼 너를 사랑하고,진은영 저,문학과지성사,국내도서-소설/시/희곡
202210,35,마지막 이야기 전달자,도나 바르바 이게라 글/김선희 역,위즈덤하우스,국내도서-어린이
202211,35,인생의 역사,신형철 저,난다,국내도서-에세이
202212,35,하루 한 장 고전 수업,조윤제 저,비즈니스북스,국내도서-자기계발
202402,36,맡겨진 소녀,클레어 키건 저/허진 역,다산책방,소설/시/희곡
202401,36,느리게 나이 드는 습관,정희원 저,한빛라이프,건강 취미
202301,36,슬램덩크 신장재편판 11,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202302,36,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국어 외국어 사전
202303,36,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키 저/권영주 역,모모,소설/시/희곡
202304,36,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202305,36,최애의 아이 2,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202306,36,아버지의 해방일지,정지아 저,창비,소설/시/희곡
202307,36,바다가 들리는 편의점,마치다 소노코 저/황국영 역,모모,소설/시/희곡
202308,36,2023 에듀윌 공인중개사 김민석 필살키 최종이론&마무리100선 부동산공시법,김민석 편저,에듀윌,수험서 자격증
202309,36,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,소설/시/희곡
202310,36,고양이 해결사 깜냥 6,홍민정 글/김재희 그림,창비,어린이
202311,36,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,소설/시/희곡
202312,36,느리게 나이 드는 습관,정희원 저,한빛라이프,건강 취미
202203,36,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,에서이
202204,36,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,국내도서-어린이
