date,ranking,title,writer,press,kategorie
202305,23,이끼숲,천선란 지음,자이언트북스,소설/시/희곡
202306,23,얼굴만으론 좋아할 수 없어요 7 (초판한정 카나토 스탠딩 POP & 도이가키 스탠딩 POP + 소책자 포함 특장판),"안자이 카린 지음, 이소연 옮김",서울미디어코믹스(서울문화사),만화
202307,23,아주 희미한 빛으로도,최은영 지음,문학동네,소설/시/희곡
202308,23,전지적 독자 시점 Part 4 & 5 : 굿즈키트 세트 - 전6권,싱숑 지음,비채,소설/시/희곡
202309,23,슈퍼노멀,주언규 지음,웅진지식하우스,자기계발
202310,23,오늘도 나아가는 중입니다,조민 지음,참새책방,에세이
202311,23,황현필의 한국사 평생 일력,황현필 지음,역바연,역사
202312,23,흔한남매 과학 탐험대 9 : 대기와 날씨,"이태영 외 그림, 김언정 외 글, 흔한컴퍼니 감수, 정현철 외 기획, 흔한남매 원작",주니어김영사,어린이
202203,23,돈의 심리학 (10만 부 기념 골드 에디션),"모건 하우절 지음, 이지연 옮김",인플루엔셜(주),경제경영
202204,23,거의 모든 행동 표현의 영어,서영조 지음,사람in,외국어
202205,23,룬의 아이들 - 블러디드 5,전민희 지음,엘릭시르,소설/시/희곡
202206,23,내가 틀릴 수도 있습니다,"비욘 나티코 린데블라드 지음, 토마스 산체스 그림, 박미경 옮김",다산초당,인문학
202207,23,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 지음,이투스북,수험서/자격증
202208,23,하쿠다 사진관,허태연 지음,놀,소설/시/희곡
202209,23,푸른 사자 와니니 4,"이현 지음, 오윤화 그림",창비,어린이
202210,23,총 균 쇠 (리커버 특별판),"제레드 다이아몬드 지음, 김진준 옮김",문학사상,인문학
202401,24,오로라,최진영,위즈덤하우스,소설/시/희곡
202402,24,해커스 토익 기출 VOCA (보카),David Cho 지음,해커스어학연구소(Hackers),외국어
202403,24,오로라,최진영 지음,위즈덤하우스,소설/시/희곡
202301,24,슬램덩크 신장재편판 11,이노우에 타케히코 지음,대원씨아이(만화),만화
202302,24,슬램덩크 신장재편판 13,이노우에 타케히코 지음,대원씨아이(만화),만화
202303,24,히카루가 죽은 여름 1,"모쿠모쿠렌 지음, 송재희 옮김",디앤씨미디어(주)(D&C미디어),만화
202304,24,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,조승우 지음,바이북스,건강/취미
202305,24,유연함의 힘,"수잔 애쉬포드 지음, 김정혜 옮김",상상스퀘어,자기계발
202306,24,이적의 단어들,이적 지음,김영사,에세이
202307,24,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS 엮음,(주)YBM(와이비엠),외국어
202308,24,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,"아르투어 쇼펜하우어 지음, 김욱 옮김",포레스트북스,인문학
202309,24,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,"아르투어 쇼펜하우어 지음, 김욱 옮김",포레스트북스,인문학
202310,24,고양이 해결사 깜냥 6,"홍민정 지음, 김재희 그림",창비,어린이
202311,24,사이언스 2024,"내셔널지오그래픽 키즈 지음, 이한음.김아림 옮김",비룡소,어린이
202312,24,ETS 토익 정기시험 기출문제집 1000 Vol. 4 Listening (리스닝),ETS 엮음,(주)YBM(와이비엠),외국어
202203,24,아무도 흔들 수 없는 나라,"문재인 지음, 대통령 비서실 엮음",김영사,사회과학
202204,24,여름이 온다,이수지 지음,비룡소,유아
202205,24,오은영 박사가 전하는 금쪽이들의 진짜 마음속,오은영 지음,오은라이프사이언스(주),좋은부모
202206,24,2022 선재국어 군무원 대비 실전 봉투 모의고사,이선재.선재국어연구소 지음,에스티유니타스,수험서/자격증
202207,24,야쿠자의 덕질 1,"야츠다 테키 지음, 박연지 옮김",㈜소미미디어,만화
202208,24,해커스 토익 기출 VOCA (보카),David Cho 지음,해커스어학연구소(Hackers),외국어
202209,24,그릿 GRIT (100쇄 기념 리커버 에디션),"앤절라 더크워스 지음, 김미정 옮김",비즈니스북스,자기계발
202210,24,2022 김승옥문학상 수상작품집,편혜영 외 지음,문학동네,소설/시/희곡
202401,25,도둑맞은 집중력,요한 하리 ,어크로스,인문학
202402,25,사랑을 무게로 안 느끼게,박완서 지음,세계사,에세이
202403,25,도둑맞은 집중력,"요한 하리 지음, 김하현 옮김",어크로스,인문학
202301,25,슬램덩크 신장재편판 14,이노우에 타케히코 지음,대원씨아이(만화),만화
202302,25,슬램덩크 그로부터 10일 후 (SLAM DUNK 10 DAYS AFTER),이노우에 다케히코 그림,대원씨아이(만화),만화
202303,25,흔한남매 과학 탐험대 7 : 생물 1,"김덕영 그림, 김언정 외 글, 권경아 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,어린이
202304,25,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202305,25,눈물을 마시는 새 출판 20주년 일러스트 특별판 윷놀이 세트 - 전4권,"이영도 지음, 백성민 그림",황금가지,소설/시/희곡
202306,25,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202307,25,흔한남매 과학 탐험대 8 : 생물 2,"김덕영 그림, 김언정 외 글, 권경아 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,어린이
202308,25,힘든 일을 먼저 하라,"스콧 앨런 지음, 이희경 옮김",갤리온,자기계발
202309,25,아메리칸 프로메테우스 (특별판),"카이 버드.마틴 셔윈 지음, 최형섭 옮김",사이언스북스,과학
202310,25,나만 그런 게 아니었어,"요시타케 신스케 지음, 이소담 옮김",김영사,에세이
202311,25,역행자 확장판 (50만 부 기념 유니버스 에디션),자청 지음,웅진지식하우스,자기계발
202312,25,손실 없는 투자원칙,남석관 지음,모루,경제경영
202203,25,흔한남매 과학 탐험대 4 : 물질,"김덕영 그림, 이현진 외 글, 최진수 감수, 정현철 외 기획, 흔한남매 원작",주니어김영사,어린이
202204,25,괴수 8호 6 (일러스트 카드 2종 + 캐릭터 일러스트 카드 포함 특장판),"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),만화
202205,25,변화하는 세계 질서,"레이 달리오 지음, 송이루.조용빈 옮김",한빛비즈,경제경영
202206,25,월급쟁이 부자로 은퇴하라 (10만 부 돌파 기념 증보판),너나위 지음,알에이치코리아(RHK),경제경영
202207,25,믿음에 대하여,박상영 지음,문학동네,소설/시/희곡
202208,25,물고기는 존재하지 않는다,"룰루 밀러 지음, 정지인 옮김",곰출판,과학
202209,25,계속 가보겠습니다,임은정 지음,메디치미디어,사회과학
202210,25,사람을 얻는 지혜,"발타자르 그라시안 지음, 임정재 옮김",타커스(끌레마),자기계발
202401,26,"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성,이투스북,수험서/자격증
202402,26,EBS 왕초보 영어 (2024 상편),"EBS 기획, 마스터유진 지음",한국교육방송공사(기타),외국어
202403,26,"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 지음,이투스북,수험서/자격증
202301,26,슬램덩크 신장재편판 12,이노우에 타케히코 지음,대원씨아이(만화),만화
202302,26,아버지의 해방일지,정지아 지음,창비,소설/시/희곡
202303,26,환상서점,소서림 지음,해피북스투유,소설/시/희곡
202304,26,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS 엮음,(주)YBM(와이비엠),외국어
202305,26,내면소통 (10만 부 기념 내면소통 워크북),김주환 지음,인플루엔셜(주),인문학
202306,26,해커스 토익 기출 VOCA (보카),David Cho 지음,해커스어학연구소(Hackers),외국어
202307,26,순도 100퍼센트의 휴식,박상영 지음,인플루엔셜(주),에세이
202308,26,김재우의 영어회화 100,김재우 지음,상상스퀘어,외국어
202309,26,딸이 조용히 무너져 있었다,김현아 지음,창비,인문학
202310,26,당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,"아르투어 쇼펜하우어 지음, 김욱 옮김",포레스트북스,인문학
202311,26,아침 그리고 저녁,"욘 포세 지음, 박경희 옮김",문학동네,소설/시/희곡
202312,26,"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 지음,이투스북,수험서/자격증
202203,26,도쿄 리벤저스 23,와쿠이 켄 지음,학산문화사(만화),만화
202204,26,10배의 법칙,"그랜트 카돈 지음, 최은아 옮김",부키,자기계발
202205,26,스파이 패밀리 1,엔도 타츠야 지음,학산문화사(만화),만화
202206,26,깨어있는 부모,"셰팔리 차바리 지음, 구미화 옮김",나무의마음,좋은부모
202207,26,최재천의 공부,최재천.안희경 지음,김영사,인문학
202208,26,우리는 어디서 살아야 하는가,김시덕 지음,포레스트북스,경제경영
202209,26,해커스 토익 기출 VOCA (보카),David Cho 지음,해커스어학연구소(Hackers),외국어
202210,26,마지막 이야기 전달자,"도나 바르바 이게라 지음, 김선희 옮김",위즈덤하우스,어린이
202401,27,비트코인 슈퍼 사이클,신민철(처리형),(주)거인의정원,경제경영
202402,27,느리게 나이 드는 습관,정희원 지음,한빛라이프,건강/취미
202403,27,비트코인 슈퍼 사이클,신민철(처리형) 지음,(주)거인의정원,경제경영
202301,27,슬램덩크 신장재편판 10,이노우에 타케히코 지음,대원씨아이(만화),만화
202302,27,주식 시세의 비밀,정재호 지음,프런트페이지,경제경영
202303,27,설민석의 한국사 대모험 24,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,어린이
202304,27,나의 돈 많은 고등학교 친구,송희구 지음,서삼독,자기계발
202305,27,최애의 아이 1,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202306,27,박태웅의 AI 강의,박태웅 지음,한빛비즈,경제경영
202307,27,이상한 과자 가게 전천당 18,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,어린이
202308,27,해커스 토익 기출 VOCA (보카),David Cho 지음,해커스어학연구소(Hackers),외국어
202309,27,비가 오면 열리는 상점,유영광 지음,클레이하우스,소설/시/희곡
202310,27,이 아이는 자라서 이렇게 됩니다,이용한 지음,이야기장수,에세이
202311,27,겨울의 언어,김겨울 지음,웅진지식하우스,에세이
202312,27,인생은 순간이다,김성근 지음,다산북스,에세이
202203,27,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성 지음,이투스북,수험서/자격증
202204,27,마음의 법칙,"폴커 키츠.마누엘 투쉬 지음, 김희상 옮김",포레스트북스,인문학
202205,27,"어느 날, 내 죽음에 네가 들어왔다","세이카 료겐 지음, 김윤경 옮김",모모,소설/시/희곡
202206,27,너무 잘하려고 애쓰지 마라,나태주 지음,열림원,소설/시/희곡
202207,27,친밀한 이방인,정한아 지음,문학동네,소설/시/희곡
202208,27,세상의 마지막 기차역,"무라세 다케시 지음, 김지연 옮김",모모,소설/시/희곡
202209,27,원펀맨 One Punch Man 26,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),만화
202210,27,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202401,28,설민석의 한국사 대모험 28,설민석.스토리박스,단꿈아이,어린이
202402,28,원펀맨 One Punch Man 29,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),만화
202403,28,설민석의 한국사 대모험 28,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,어린이
202301,28,체인소 맨 12,후지모토 타츠키 지음,학산문화사(만화),만화
202302,28,슬램덩크 챔프,이노우에 다케히코 지음,대원씨아이(만화),만화
202303,28,아버지의 해방일지,정지아 지음,창비,소설/시/희곡
202304,28,역행자,자청 지음,웅진지식하우스,자기계발
202305,28,화산귀환 3,"STUDIO LICO 지음, 비가 원작",에이템포미디어,만화
202306,28,도파민네이션,"애나 렘키 지음, 김두완 옮김",흐름출판,인문학
202307,28,끝내주는 인생,"이슬아 지음, 이훤 사진",디플롯,에세이
202308,28,위기의 역사,"오건영 지음, 안병현 그림",페이지2(page2),경제경영
202309,28,멘탈을 회복하는 연습,"데이먼 자하리아데스 지음, 안솔비 옮김",서삼독,자기계발
202310,28,책으로 가는 문,"미야자키 하야오 지음, 서혜영 옮김",다우출판사,에세이
202311,28,해님 달님 떡집,"김리리 지음, 김이랑 그림",비룡소,어린이
202312,28,느리게 나이 드는 습관,정희원 지음,한빛라이프,건강/취미
202203,28,실마릴리온 + 끝나지 않은 이야기 세트 - 전2권,"존 로날드 로웰 톨킨 지음, 크리스토퍼 톨킨 엮음, 존 하우 외 그림, 김보원 외 옮김",arte(아르테),소설/시/희곡
202204,28,운명을 바꾸는 부동산 투자 수업 : 실전편,부동산읽어주는남자(정태익) 지음,리더스북,경제경영
202205,28,가라오케 가자!,"와야마 야마 지음, 현승희 옮김",문학동네,만화
202206,28,백년 허리 2 : 치료편,정선근 지음,언탱글링,건강/취미
202207,28,입지 센스,박성혜(훨훨) 지음,다산북스,경제경영
202208,28,푸른 사자 와니니 4,"이현 지음, 오윤화 그림",창비,어린이
202209,28,푸른 사자 와니니 5,"이현 지음, 오윤화 그림",창비,어린이
202210,28,세월,"아니 에르노 지음, 신유진 옮김",1984Books,소설/시/희곡
202401,29,처음부터 시작하는 주식투자 단타전략,홍인기 ,길벗,경제경영
202402,29,위기 탈출 도감,"스즈키 노리타케 지음, 권남희 옮김",이아소,어린이
202403,29,처음부터 시작하는 주식투자 단타전략,홍인기 지음,길벗,경제경영
202301,29,미스터 프레지던트,탁현민 지음,메디치미디어,사회과학
202302,29,만일 내가 인생을 다시 산다면,김혜남 지음,메이븐,인문학
202303,29,우리 아기 오감발달 시원한 바닷가 사운드북,"샘 태플린 지음, 페데리카 아이오사 그림",어스본코리아,유아
202304,29,156층 나무 집,"앤디 그리피스 지음, 테리 덴톤 그림",시공주니어,어린이
202305,29,달리기를 말할 때 내가 하고 싶은 이야기 (리커버 한정판),"무라카미 하루키 지음, 임홍빈 옮김",문학사상,에세이
202306,29,열혈강호 88,"전극진 지음, 양재현 그림",대원씨아이(만화),만화
202307,29,스킵과 로퍼 6,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),만화
202308,29,EBS 다큐프라임 자본주의,EBS 자본주의 제작팀 지음,가나출판사,경제경영
202309,29,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202310,29,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202311,29,스파이 패밀리 12,엔도 타츠야 지음,학산문화사(만화),만화
202312,29,어느 작가의 오후,"프랜시스 스콧 피츠제럴드 지음, 무라카미 하루키 엮음, 서창렬 외 옮김",인플루엔셜(주),소설/시/희곡
202203,29,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202204,29,여학교의 별 1,"와야마 야마 지음, 현승희 옮김",문학동네,만화
202205,29,대통령 문재인 명연설 100,더휴먼 편집부 지음,더휴먼,사회과학
202206,29,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성 지음,이투스북,수험서/자격증
202207,29,원펀맨 One Punch Man 25,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),만화
202208,29,유럽 도시 기행 2,유시민 지음,생각의길,인문학
202209,29,그리스 로마 신화 30 : 기나긴 모험 그 끝의 이야기,"박시연 지음, 최우빈 그림, 김헌 감수",아울북,어린이
202210,29,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS 엮음,(주)YBM(와이비엠),외국어
202401,30,느리게 나이 드는 습관,정희원 ,한빛라이프,건강/취미
202402,30,컨셉 수업,"호소다 다카히로 지음, 지소연.권희주 옮김",알에이치코리아(RHK),경제경영
202403,30,느리게 나이 드는 습관,정희원 지음,한빛라이프,건강/취미
202301,30,무조건 합격하는 암기의 기술,이윤규 지음,더퀘스트,자기계발
202302,30,정세현의 통찰,정세현 지음,푸른숲,사회과학
202303,30,"2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성 지음,이투스북,수험서/자격증
202304,30,채사장의 지대넓얕 6 : 성장 VS 분배,"채사장.마케마케 지음, 정용환 그림",돌핀북,어린이
202305,30,이지성의 1만 킬로미터,이지성 지음,차이정원,에세이
202306,30,흔한남매의 흔한 호기심 9,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,어린이
202307,30,누구도 나를 파괴할 수 없다,"데이비드 고긴스 지음, 이영래 옮김",웅진지식하우스,자기계발
202308,30,내면소통 (10만 부 기념 내면소통 워크북),김주환 지음,인플루엔셜(주),인문학
202309,30,한석준의 말하기 수업,한석준 지음,인플루엔셜(주),자기계발
202310,30,자연에 이름 붙이기,"캐럴 계숙 윤 지음, 정지인 옮김",윌북,과학
202311,30,2024 사이다 면접,이지수.구영모 지음,박문각,수험서/자격증
202312,30,2024 임용 면접레시피 평가원 지역,류은진 외 지음,미래가치,수험서/자격증
202203,30,오은영의 화해 (리커버),오은영 지음,코리아닷컴(Korea.com),자기계발
202204,30,그림들,SUN 도슨트 지음,나무의마음,예술/대중문화
202205,30,거의 모든 행동 표현의 영어,서영조 지음,사람in,외국어
202206,30,디즈니 기묘한 소원 1 : 새로운 친구들,"베라 스트레인지 지음, 김미선 옮김",라곰,어린이
202207,30,기분을 관리하면 인생이 관리된다,김다슬 지음,클라우디아,에세이
202208,30,그릿 GRIT (100쇄 기념 리커버 에디션),"앤절라 더크워스 지음, 김미정 옮김",비즈니스북스,자기계발
202209,30,어디로 가세요 펀자이씨?,엄유진 지음,문학동네,에세이
202210,30,흔한남매의 흔한 호기심 7,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,어린이
202401,31,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),소설/시/희곡
202402,31,"2024 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성 지음,이투스북,수험서/자격증
202403,31,블랙 쇼맨과 운명의 바퀴,"히가시노 게이고 지음, 최고은 옮김",알에이치코리아(RHK),소설/시/희곡
202301,31,"2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성 지음,이투스북,수험서/자격증
202302,31,백은의 언덕 검은 달 1,"오노 후유미 지음, 추지나 외 옮김, 야마다 아키히로 일러스트",엘릭시르,소설/시/희곡
202303,31,원씽 The One Thing (리커버 특별판),"게리 켈러 & 제이 파파산 지음, 구세희 옮김",비즈니스북스,자기계발
202304,31,흔한남매 과학 탐험대 7 : 생물 1,"김덕영 그림, 김언정 외 글, 권경아 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,어린이
202305,31,김미경의 마흔 수업,김미경 지음,어웨이크북스,자기계발
202306,31,꿀벌의 예언 2,"베르나르 베르베르 지음, 전미연 옮김",열린책들,소설/시/희곡
202307,31,"그대들, 어떻게 살 것인가","요시노 겐자부로 지음, 김욱 옮김",양철북,청소년
202308,31,최애의 아이 11,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202309,31,네 안에 잠든 거인을 깨워라 (30주년 기념판),"토니 로빈스 지음, 홍석윤 옮김",넥서스BIZ,자기계발
202310,31,우리를 세상의 끝으로,강정 외 지음,문학동네,소설/시/희곡
202311,31,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202312,31,100일 아침 습관의 기적,켈리 최 지음,다산북스,자기계발
202203,31,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 지음,이투스북,수험서/자격증
202204,31,"어서 오세요, 휴남동 서점입니다",황보름 지음,클레이하우스,소설/시/희곡
202205,31,스파이 패밀리 2,엔도 타츠야 지음,학산문화사(만화),만화
202206,31,법륜 스님의 반야심경 강의,법륜 지음,정토출판,종교/역학
202207,31,눈물 한 방울,이어령 지음,김영사,인문학
202208,31,묘사하는 마음,김혜리 지음,마음산책,예술/대중문화
202209,31,내가 죽기로 결심한 것은 1,YUJU 지음,네이버웹툰,만화
202210,31,무뎌진 감정이 말을 걸어올 때 (친필 사인본),김소영 지음,책발전소X테라코타,에세이
202401,32,사랑을 무게로 안 느끼게,박완서 ,세계사,에세이
202402,32,나에게 들려주는 예쁜 말,"김종원 지음, 나래 그림",상상아이,어린이
202403,32,사랑을 무게로 안 느끼게,박완서 지음,세계사,에세이
202301,32,이토록 평범한 미래,김연수 지음,문학동네,소설/시/희곡
202302,32,K 배터리 레볼루션,박순혁 지음,지와인,경제경영
202303,32,챗GPT : 마침내 찾아온 특이점,반병현 지음,생능북스,경제경영
202304,32,세상 끝의 카페,"존 스트레레키 지음, 고상숙 옮김",클레이하우스,자기계발
202305,32,눈부신 안부,백수린 지음,문학동네,소설/시/희곡
202306,32,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS 엮음,(주)YBM(와이비엠),외국어
202307,32,내면소통 (10만 부 기념 내면소통 워크북),김주환 지음,인플루엔셜(주),인문학
202308,32,꿀벌의 예언 1,"베르나르 베르베르 지음, 전미연 옮김",열린책들,소설/시/희곡
202309,32,익명의 독서 중독자들,"이창현 지음, 유희 그림",사계절,만화
202310,32,원피스 106,오다 에이치로 지음,대원씨아이(만화),만화
202311,32,스킵과 로퍼 7,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),만화
202312,32,역행자 확장판 (50만 부 기념 유니버스 에디션),자청 지음,웅진지식하우스,자기계발
202203,32,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS 엮음,(주)YBM(와이비엠),외국어
202204,32,위대한 국민의 나라,문재인 대통령 비서실 지음,한즈미디어(한스미디어),사회과학
202205,32,이어령의 마지막 수업,"김지수 지음, 이어령",열림원,인문학
202206,32,디즈니 기묘한 소원 2 : 최고의 아이,"베라 스트레인지 지음, 이윤정 옮김",라곰,어린이
202207,32,감정 어휘,유선경 지음,앤의서재,인문학
202208,32,아라의 소설,정세랑 지음,안온북스,소설/시/희곡
202209,32,내가 죽기로 결심한 것은 2,YUJU 지음,네이버웹툰,만화
202210,32,아주 오랜만에 행복하다는 느낌,백수린 지음,창비,에세이
202401,33,컨셉 수업,호소다 다카히로,알에이치코리아(RHK),경제경영
202402,33,너를 위한 삼월,박서함 지음,김영사,에세이
202403,33,컨셉 수업,"호소다 다카히로 지음, 지소연.권희주 옮김",알에이치코리아(RHK),경제경영
202301,33,원씽 The One Thing (리커버 특별판),"게리 켈러 & 제이 파파산 지음, 구세희 옮김",비즈니스북스,자기계발
202302,33,백은의 언덕 검은 달 2,"오노 후유미 지음, 추지나 외 옮김, 야마다 아키히로 일러스트",엘릭시르,소설/시/희곡
202303,33,우리 아기 오감발달 동물 오케스트라의 모차르트 사운드북,"샘 태플린 지음, 애그 자트코우스카 그림, 송지혜 옮김",어스본코리아,유아
202304,33,조선 미술관,탁현규 지음,블랙피쉬,예술/대중문화
202305,33,키위엔 영어회화 하루 5분의 기적,박강준 지음,키위엔,외국어
202306,33,태양 왕 수바: 수박의 전설,이지은 지음,웅진주니어,유아
202307,33,매우 예민한 사람들을 위한 상담소,전홍진 지음,한겨레출판,인문학
202308,33,브랜드 설계자,"러셀 브런슨 지음, 홍경탁 옮김",윌북,경제경영
202309,33,서사의 위기,"한병철 지음, 최지수 옮김",다산초당(다산북스),인문학
202310,33,일론 머스크,"월터 아이작슨 지음, 안진환 옮김",21세기북스,경제경영
202311,33,황금종이 1,조정래 지음,해냄,소설/시/희곡
202312,33,그대는 나의 여름이 되세요,서덕준 지음,위즈덤하우스,소설/시/희곡
202203,33,H마트에서 울다,"미셸 자우너 지음, 정혜윤 옮김",문학동네,에세이
202204,33,원피스 101,오다 에이치로 지음,대원씨아이(만화),만화
202205,33,스파이 패밀리 3,엔도 타츠야 지음,학산문화사(만화),만화
202206,33,흔한남매의 흔한 호기심 6,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,어린이
202207,33,너무 잘하려고 애쓰지 마라,나태주 지음,열림원,소설/시/희곡
202208,33,원씽 The One Thing (리커버 특별판),"게리 켈러 & 제이 파파산 지음, 구세희 옮김",비즈니스북스,자기계발
202209,33,쇳밥일지,천현우 지음,문학동네,에세이
202210,33,나의 아름다운 할머니,심윤경 지음,사계절,에세이
202401,34,모순,양귀자 지음,쓰다,소설/시/희곡
202402,34,던전밥 13,"쿠이 료코 지음, 김민재 옮김",㈜소미미디어,만화
202403,34,모순,양귀자 지음,쓰다,소설/시/희곡
202301,34,"2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 지음,이투스북,수험서/자격증
202302,34,백은의 언덕 검은 달 3,"오노 후유미 지음, 추지나 외 옮김",엘릭시르,소설/시/희곡
202303,34,"2023 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 지음,이투스북,수험서/자격증
202304,34,견딜 수 없는 사랑,"이언 매큐언 지음, 한정아 옮김",복복서가,소설/시/희곡
202305,34,역행자 확장판,자청 지음,웅진지식하우스,자기계발
202306,34,최소한의 한국사,최태성 지음,프런트페이지,역사
202307,34,김재우의 영어회화 100,김재우 지음,상상스퀘어,외국어
202308,34,그럴 수 있어,양희은 지음,웅진지식하우스,에세이
202309,34,데뷔 못 하면 죽는 병 걸림 2부 초판 한정 굿즈박스 세트 - 전4권,백덕수 지음,위시북스(KW북스),소설/시/희곡
202310,34,서사의 위기,"한병철 지음, 최지수 옮김",다산초당(다산북스),인문학
202311,34,오십에 읽는 주역,강기진 지음,유노북스,인문학
202312,34,작별하지 않는다,한강 지음,문학동네,소설/시/희곡
202203,34,에그박사 6,"에그박사 지음, 홍종현 그림, 박송이 글, 장민호 감수",미래엔아이세움,어린이
202204,34,김학렬의 부동산 투자 절대 원칙,김학렬(빠숑) 지음,에프엔미디어,경제경영
202205,34,여학교의 별 1,"와야마 야마 지음, 현승희 옮김",문학동네,만화
202206,34,2022 제5회 한국과학문학상 수상작품집,서윤빈 외 지음,허블,소설/시/희곡
202207,34,그 비스크 돌은 사랑을 한다 9,"후쿠다 신이치 지음, 박연지 옮김",㈜소미미디어,만화
202208,34,푸른 사자 와니니 5,"이현 지음, 오윤화 그림",창비,어린이
202209,34,멘탈이 강해지는 연습,"데이먼 자하리아데스 지음, 김미정 옮김",서삼독,자기계발
202210,34,잘될 수밖에 없는 너에게,최서영 지음,북로망스,에세이
202401,35,ETS 토익기출 파트별 VOCA 보카,ETS 지음,(주)YBM(와이비엠),외국어
202402,35,"2024 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1, 2, 3급)",최태성 지음,이투스북,수험서/자격증
202403,35,ETS 토익기출 파트별 VOCA 보카,ETS 지음,(주)YBM(와이비엠),외국어
202301,35,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202302,35,백은의 언덕 검은 달 4,"오노 후유미 지음, 추지나 외 옮김, 야마다 아키히로 일러스트",엘릭시르,소설/시/희곡
202303,35,도쿄 리벤저스 30,와쿠이 켄 지음,학산문화사(만화),만화
202304,35,건방이의 초강력 수련기 5,"천효정 지음, 이정태 그림",비룡소,어린이
202305,35,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202306,35,설민석의 한국사 대모험 25,"설민석.스토리박스 지음, 정현희 그림, 강석화 감수",단꿈아이,어린이
